,LA,LP,LL,LW,RLW,LMF,LS,LA_Boxcox,LP_Boxcox,LL_Boxcox,LW_Boxcox,RLW_Boxcox,LMF_Boxcox
333,231.86,96.92,28.88,19.58,1.48,0.098732245,3.0,3.2719288772063173,4.948428284154249,2.7424794880117775,2.8157613822793848,0.3434018471681553,-1.6532702434408824
334,121.35,43.93,17.01,10.16,1.67,0.251522804,3.0,3.0466202240857747,4.036417359332577,2.3838822872697687,2.2212393163880924,0.4317659473709999,-1.1234076797526589
335,636.64,181.98,48.46,33.29,1.46,0.076896503,3.0,3.5685211428413544,5.692293926516976,3.0707710983990526,3.2862224663541726,0.33297756559215047,-1.7708001188313545
336,121.49,46.59,18.1,8.68,2.08,0.223879899,1.0,3.0470487968697264,4.103334926766037,2.4272044664597328,2.0763947404945124,0.5746532653948717,-1.1980245029440222
337,304.27,90.07,32.84,19.73,1.66,0.15002333,3.0,3.357901529815526,4.862912559588389,2.8259865709383756,2.8225922566300055,0.42754407771130026,-1.4350236886395495
338,216.86,69.0,30.27,10.29,2.94,0.182197017,1.0,3.2500230618561283,4.55380499392623,2.7731851269767787,2.232899508593652,0.76013661288396,-1.3236560923434462
339,118.9,45.56,17.88,8.94,2.0,0.229126022,1.0,3.039022216131456,4.077872094953963,2.4187013358475205,2.103612850009096,0.5506919380259192,-1.1833928975490997
340,120.77,45.74,17.9,8.83,2.03,0.230901491,1.0,3.0448383333347677,4.082361751968085,2.4194792021931923,2.0921990227263523,0.5598645135019538,-1.1784934987943327
341,328.4,88.9,25.89,19.54,1.32,0.166210945,2.0,3.3811889268424085,4.847680667187336,2.6703837973511697,2.813930647299404,0.25261187151335246,-1.3771262279852277
342,125.68,46.81,18.09,9.41,1.92,0.229429301,2.0,3.0596064222572865,4.108703056693285,2.4268204901232084,2.1507934168646115,0.5250525398544246,-1.1825541480111474
343,211.0,70.66,24.16,15.5,1.56,0.169042217,3.0,3.240963158854226,4.58126738578833,2.6242483558782985,2.6056701094913777,0.38282483698595865,-1.3674049353897313
344,465.82,160.2,46.1,28.98,1.59,0.072602755,3.0,3.4832944663041725,5.540495639374335,3.0400276106565336,3.164216042526225,0.3967394935637946,-1.7965568085597552
345,312.65,99.44,34.66,18.0,1.93,0.126472526,3.0,3.3662339071105998,4.978425491614693,2.8606398551518906,2.740324407527997,0.5283556154250564,-1.5275268908734054
346,460.81,116.34,37.35,26.82,1.39,0.136183273,3.0,3.480245016104451,5.162427795749731,2.908274176117271,3.0957819848269676,0.2945063662714666,-1.4880532015161607
347,123.71,48.71,19.58,9.3,2.11,0.208558809,1.0,3.0537661604585904,4.154075411175949,2.4815429921937366,2.1399738188960655,0.5832412296298082,-1.2421587360998896
348,273.11,90.72,27.57,21.98,1.25,0.132736851,3.0,3.3243008615176244,4.8712923351834085,2.711978450248442,2.919045283386273,0.20678240991806923,-1.5018332813347395
349,119.28,45.57,17.99,8.51,2.11,0.22975743,2.0,3.040212994124242,4.078121969508946,2.422967533855883,2.058137102493947,0.5832412296298082,-1.1816475352505558
350,664.71,153.84,44.15,34.9,1.26,0.112344977,3.0,3.579866239338096,5.492393104004894,3.0132570994071206,3.327638875561373,0.21359261319142167,-1.5888808057308488
351,763.89,158.53,50.38,32.21,1.56,0.121581612,3.0,3.615755044630044,5.5280460374542955,3.0945645240790407,3.2572585946442576,0.38282483698595865,-1.5482054083902705
352,500.45,177.3,40.61,35.77,1.14,0.063680023,3.0,3.50334539943334,5.6612153307152875,2.961073921185804,3.3492020084292835,0.12526845354571445,-1.8536532210422059
353,597.19,118.85,45.63,20.82,2.19,0.169111891,2.0,3.5515140323466725,5.18752606298847,3.0336934207625785,2.8706684434708594,0.6051652645932718,-1.3671671294283683
354,557.4,108.14,37.39,20.82,1.8,0.190657645,3.0,3.532929074965744,5.076624249241456,2.9089530567952933,2.8706684434708594,0.48301160162745826,-1.2966603185357557
